"Return","Risk"
0.0460120157040389,0.124297693954602
0.0604187622841895,0.167331732332349
0.0561528759389765,0.110044386722315
0.0573798079608746,0.110928569915865
0.0494871788273836,0.119855196902988
0.0456574821610469,0.116022132892611
0.0517133681873454,0.113072267981422
0.0613509192192098,0.118993198485615
0.0497246651432821,0.100270566806675
0.052987020309535,0.128526730002036
0.0514672157819641,0.134485046878748
0.0507889127247924,0.0979425209770992
0.0528434001848207,0.110893004072054
0.0510927047816042,0.108693517911605
0.0500825843784756,0.0905792133192191
0.052821984735237,0.140014391592405
0.0428427284370881,0.0959734822302863
0.0496046326706779,0.088201375092306
0.0533026757526096,0.129956050384543
0.0394479811384195,0.0972112674558969
0.0626603712646876,0.141433478680713
0.0496079969679678,0.118427894489608
0.0530677531025656,0.12875302843759
0.0441556196240387,0.138769442266318
0.062105036449432,0.132937148384441
0.0502915048684707,0.0865178861301987
0.0441797912248631,0.101048807355396
0.047505385366223,0.124943127191551
0.0564677249744543,0.111892041703461
0.0596356776480447,0.109531918397725
0.0461724046928535,0.138886792699617
0.0556470982562691,0.124076503395076
0.052275499845407,0.112554843892604
0.0470396542827748,0.11711061256939
0.0543320963135861,0.11181771572148
0.0520790223380122,0.0990663980918344
0.0498376189304268,0.136728716971799
0.0516482335955048,0.147010628039592
0.0521399807045051,0.120166613774654
0.0485362480852502,0.0977683582346935
0.038191967980875,0.112723356072051
0.0494723533083924,0.109603258217569
0.0513161042606474,0.0980079776272611
0.0513850094752471,0.107550767102554
0.0547106477921284,0.122095220632553
0.0521069858718352,0.0754256185875133
0.048131174402822,0.096882074135352
0.0567244397804922,0.123707399649155
0.0466210052855817,0.097501790794597
0.0500916062485443,0.15045692905399
0.049494506652918,0.11570996390698
0.0508683181167882,0.139864135706883
0.054206691602306,0.143103984781254
0.045559377917412,0.107015739583239
0.0573148499101858,0.132345847716242
0.0618534351348955,0.11478820391599
0.0547271682159792,0.135780142145239
0.0392027794475736,0.0975202662794684
0.0559896308444863,0.115830886354553
0.0446538383790486,0.0909099315032561
0.0539087955128556,0.107549734354531
0.0486993354475267,0.0952042438528723
0.0467697714338101,0.0898081598482269
0.049117006395554,0.11229716075513
0.0514193062590652,0.0792107014988387
0.0521027086806217,0.112649894988975
0.0590224613126344,0.13540635412383
0.0548311443274073,0.149175354400456
0.0589875950067403,0.0876395595032558
0.0561682207599241,0.112763634713809
0.0522657475366285,0.133056373977763
0.0477458394403944,0.0998983769109714
0.0518314118441607,0.127687742191651
0.0563635814216425,0.0727241179167771
0.0496807192262205,0.0957959698076549
0.0532827101292028,0.0905649123010323
0.0559523443534605,0.0770625410722481
0.050772420477978,0.100015173636472
0.0519182692497679,0.120561615286413
0.0566823888833486,0.115356247881721
0.0616271689793912,0.131398838390913
0.0496755540007239,0.113424118911056
0.0528452061158908,0.124612974666523
0.0509027151425384,0.115611699614939
0.0560649144368897,0.128382943575629
0.0520709258154694,0.103820102995075
0.0540536379204866,0.0930049050768849
0.0444169231448751,0.114017409019162
0.048591087023042,0.0775973577522225
0.0460982135200022,0.114894046982156
0.0529373131020905,0.102330047561029
0.0519401811753783,0.139452103817961
0.0536805997457881,0.100581333156884
0.0605188017640993,0.117088187104076
0.0470124860394921,0.127698502846591
0.0481884600207892,0.0847383876119519
0.0426447585000764,0.0818036867279326
0.0517784292861766,0.129142168442149
0.0549664518145533,0.141566633802995
0.0461253797743188,0.0743042756990399
0.0411362934249379,0.0701963764932911
0.0489058318959588,0.077345386906049
0.0544349244930323,0.0898702530414579
0.0554472281979776,0.137316801750596
0.0532598137168141,0.12023317129293
0.0521391329193586,0.0777405792331566
0.0589344075032919,0.0704601292691154
0.0554302715731299,0.125052074015614
0.0518429011969792,0.1299477108152
0.0589800645836408,0.110351446253928
0.0520743966685598,0.0919708251883664
0.0553545065316714,0.106540479972722
0.0476235978497022,0.0620715454378004
0.0515147094665107,0.107576406183523
0.0525187633117303,0.10683088784299
0.0528860869610627,0.0784997272567522
0.0459739271513596,0.122831873867434
0.049385244511709,0.126799609730267
0.0542519107025251,0.11592394511907
0.0552821001814641,0.113064722657862
0.0533892586203492,0.103913274251215
0.0538557627915715,0.105983028416557
0.0638384495177575,0.11445530147764
0.0532283865187773,0.0661614709165083
0.0547633655197462,0.118706514136389
0.0520229442178457,0.0789948513178639
0.0503365454624814,0.108674398736801
0.0520589395989883,0.0861817303582284
0.0411698558823386,0.146642448720864
0.0561950451008596,0.102898318487027
0.0552243019270721,0.111354950441241
0.043822413654207,0.0556197015544709
0.0491497645294276,0.0948748665509552
0.0555535062489738,0.142387458192856
0.0463196439242044,0.103632848646454
0.0509346305105386,0.105706140801091
0.0418614912062219,0.0897826357662859
0.0444701681240138,0.119107357576178
0.0598928484696796,0.127683362819133
0.0522940195223738,0.144383486574344
0.057032870804128,0.0878574583014686
0.0591601101908026,0.140772152336432
0.0354386219680086,0.125273690682072
0.0627897228908112,0.165578038847697
0.0473535536358783,0.0748158151339523
0.0419501698775578,0.085316369706963
0.050307179397733,0.0647110970997761
0.050904732885444,0.104515822260621
0.0552800003478905,0.101909367080651
0.052746433395045,0.151678553352211
0.0525003722051909,0.134835270095384
0.0518879096464351,0.122306627203587
0.0525801798323342,0.0919425301622944
0.0534677905469978,0.0702791218279156
0.0599112380516598,0.130466554329644
0.0498337228019976,0.102507548142845
0.0572344693885693,0.117630798067259
0.0404327425924473,0.100291614026804
0.0476224360796558,0.101397651635262
0.035864811681474,0.102035493968414
0.0436286590077703,0.0980570615304381
0.0590194003424848,0.13133431348146
0.05956167136004,0.130493474148601
0.0484664421157109,0.070652332325822
0.0552539184079955,0.140934767440345
0.0474346299316833,0.110522423832913
0.0450700649227484,0.101513262956346
0.0522170857351361,0.102983533495814
0.0479592213645773,0.0849996814548909
0.0482010728361477,0.106037045942965
0.0501893638934076,0.10236067427269
0.0484485861489555,0.105756789188226
0.0500324839071748,0.1198389115663
0.0561109641187887,0.172955171322678
0.0474134855234844,0.109013939246864
0.0526911170352119,0.126197260178296
0.0410945648654894,0.108741207929336
0.0485441500434545,0.0693105294020035
0.0524158905503551,0.0753172714877231
0.0524468626586606,0.1094908004722
0.054638012227433,0.0915346469554367
0.056849108331329,0.103659230290042
0.0480313877653128,0.134997646555505
0.0475649496140524,0.0585554134491957
0.0416357922305182,0.107094034154835
0.0535586057461877,0.0986304167115704
0.0552849449654752,0.128758672281947
0.0479021673689412,0.059958296274264
0.0586359809728191,0.133263098502611
0.0535847095874651,0.116998273322409
0.0489330563537759,0.133739141194774
0.0580076521770238,0.142941647573217
0.0601485120774752,0.144337692647405
0.0508270206194646,0.0996891692686342
0.0504204976006072,0.129678250500624
0.0502877722973453,0.111002497629002
0.0479778735228417,0.0689804963421181
0.0519829334062246,0.09097545852677
0.0446830346931427,0.0784867543361615
0.0529454453017314,0.09646744269184
0.0525032760759731,0.123555885337387
0.0500188725812168,0.094607983368628
0.0438767432671397,0.119833448198101
0.0583477679572344,0.140357898276531
0.0554839429473929,0.118845248813127
0.0529541992433598,0.088574601330082
0.0600466973644095,0.143090904734295
0.0546917285103817,0.115527805502652
0.0525434022775105,0.127624782602223
0.0508910493196648,0.0740691897610726
0.0473016967261838,0.117229121344092
0.0480404957641155,0.111091282138901
0.0560339098171242,0.106067510824605
0.0569252668688464,0.111029005334951
0.051004994349353,0.0960912305495612
0.0472545712244243,0.125469286678219
0.058501215012823,0.128463462213964
0.0519022875033251,0.107947922668188
0.0477795025382019,0.0905916226628791
0.0578838643170901,0.110361054654256
0.0510189831309503,0.123975665509138
0.0548861721843706,0.125086760286471
0.0486337450272841,0.0826101228425659
0.0524959765560019,0.131571624524783
0.052468195480865,0.135599434061031
0.0639484391915269,0.150808209550096
0.0495826120919456,0.104710756461383
0.0530759579687468,0.100705985241831
0.0402471938386726,0.123099327591436
0.0509613006753154,0.13128629125362
0.0618939789190506,0.128177867367246
0.0510982497729505,0.142403258265679
0.0533195436764562,0.0984902376641961
0.0521418629494062,0.133620429494317
0.0616276899672189,0.105107278769872
0.0542208463589989,0.107686306828233
0.0509057368156475,0.111673383810204
0.0546735082060885,0.112322644788028
0.0517945419777627,0.114002691546196
0.0556063589501107,0.125930185214433
0.0479503518372513,0.0952267665415137
0.0510834673907497,0.0923204457276254
0.0492717121530696,0.0783298331780254
0.0539341242707381,0.138519385710535
0.0521803006292428,0.151558755732707
0.051059553816538,0.097306363316782
0.0598267251325098,0.168128460274311
0.0552332403285719,0.105157277844139
0.0506214667850693,0.105741099209765
0.0464918936094962,0.131835681928247
0.0487281879609769,0.106885250760332
0.0570170213809024,0.121211270780712
0.0496344792265502,0.0753337491488217
0.0489514373924142,0.0820311704427849
0.0506443194878293,0.103994168864356
0.0591167231695956,0.117390921149358
0.0495755702574805,0.104255527273586
0.0411221468595623,0.143023777971747
0.0486092450539176,0.113016806281083
0.0472359366630147,0.0914239957986943
0.0532005140330475,0.0680788282263222
0.0609671603961256,0.153999630004219
0.0578080666045332,0.133933226652025
0.0543286724958787,0.126311418274308
0.0519032389091546,0.127663041128843
0.0429082050021687,0.0812181722601447
0.0469737529748006,0.139502328434113
0.0528671578733054,0.121130096871084
0.0525900765071918,0.100975622757901
0.0563381241926814,0.0851236646206645
0.0591823464508273,0.10745278006587
0.0487249735807224,0.110471903777973
0.0609893881043513,0.119370237825786
0.0489978392922829,0.110089642058392
0.053592922305045,0.0886272131361968
0.0594523702136816,0.114918256137539
0.0508700713977036,0.106215648462718
0.0421533135207238,0.155050456030272
0.0574086579780305,0.1067842898115
0.0553529752939974,0.105443404514839
0.0530079578659257,0.130613040049712
0.0460734798904045,0.0941080819585517
0.0418007987479716,0.105145642474355
0.056398506715759,0.111470783006951
0.0475351175425784,0.0851476375200917
0.0452997529615811,0.112307916804264
0.0422122288103487,0.0973997048802849
0.057186992433585,0.0976382895286669
0.0504879377675338,0.126874790297949
0.0603418597046887,0.122039468190316
0.0483549826847553,0.0986267268308265
0.0475756024828369,0.0767602291757712
0.0510496060421729,0.101376448650555
0.0520109373466085,0.116971763120248
0.0538008959682098,0.104577346993253
0.0454810196365761,0.115455446045739
0.0475439884942206,0.102026492898378
0.0554901944036426,0.105482188134895
0.054808256891121,0.103882826715097
0.0574689480665279,0.117137908275866
0.0494187932293633,0.125598693490057
0.0549979032979376,0.13387758670217
0.0559255243197965,0.092738030432304
0.0548906545300557,0.129047279238323
0.0488927023369041,0.120460063840492
0.0535182009205593,0.141489499839441
0.0470607862590322,0.121608999443989
0.0563506855310218,0.117611767386404
0.0520456213286374,0.11972157396899
0.0536956605800572,0.101000190799825
0.0504995943701301,0.0850979788515235
0.0463780249022219,0.116885424159619
0.0395846571698725,0.12617722636411
0.0479202927819263,0.10614172622985
0.0520413658958362,0.093833056487748
0.0515058185060386,0.104636192145969
0.047061222612334,0.0952626730861176
0.0593237972908344,0.11173351888152
0.0510965990019068,0.112270462375908
0.0415450833993836,0.0912305107279203
0.04830642662694,0.115915184655351
0.0566326827523033,0.136859987447808
0.0492842886902858,0.123632802744676
0.0476856546826552,0.107124075958363
0.0605322335763899,0.140674752326485
0.0516409170864825,0.0895899958606939
0.0474849064097273,0.0962047769204277
0.058204836921134,0.0975735062690245
0.0450745648642174,0.12229229226746
0.0572080467193222,0.09623420838695
0.0535352684849444,0.151837016207901
0.0567535872819154,0.116188620531808
0.0529457738776773,0.118685567885997
0.0561067456803594,0.105576479701076
0.0608381059798341,0.147767447463196
0.05393942971295,0.120972984152321
0.0468310097822122,0.0934267766110331
0.0626373341561046,0.152758356908742
0.0610498757843644,0.10374480014848
0.0492061729389908,0.0916900908582147
0.0505183476960339,0.0845418811503579
0.0457275515390359,0.132722205369582
0.0525737487410115,0.120824956831994
0.048617281497308,0.0963168410177098
0.0552933553567369,0.130637730604022
0.0509875560156322,0.0937539737008923
0.0516205578149553,0.112540333747611
0.0518540320739156,0.0958457827990429
0.0507246043986656,0.129246004043199
0.048175015795944,0.132106362448457
0.0528582910025216,0.0821918938777699
0.046551768840875,0.100934736615403
0.0430279649444283,0.132215451393423
0.048546792488701,0.124796089893566
0.0469868331502083,0.0976796330192967
0.0530030220727008,0.131227904617373
0.0572278180943413,0.101162412940362
0.0448144963137141,0.0788599865049122
0.0470451966390431,0.101776921313211
0.0554122084375281,0.129671206546103
0.0521353778121562,0.0843851396641289
0.0510138469724683,0.114752813854366
0.0506799992759194,0.110535434124924
0.0422877491607819,0.118117881488886
0.0571912249505336,0.113677057919283
0.0534207997221095,0.109474638982848
0.0561672906911602,0.101874511140486
0.0503742711010767,0.100441135603122
0.0527223679004007,0.0760148753963398
0.0446824495277877,0.129373548664275
0.0493513466395564,0.140650221697211
0.0552725431315473,0.100820866695628
0.0507233772097564,0.117870632525884
0.0481818983550536,0.0902858353227265
0.0353486586037119,0.106351732983308
0.0534534453446436,0.0891742790032697
0.050669179708911,0.0833161469758022
0.0571936662653343,0.100434869216183
0.0509911125882238,0.127185658703734
0.054407654696744,0.127467857378542
0.0461911512898927,0.0744872468915848
0.0435031235160123,0.0815119956516109
0.0462626482431127,0.137654471024396
0.0531766721408201,0.0894916762922087
0.0486526555335192,0.116444362252864
0.0529950248192717,0.116975696635817
0.0530582867449563,0.122926507345682
0.0511986383379408,0.146857657775062
0.0564714021359964,0.0956728195563258
0.0595011732885702,0.108777867901686
0.0578587032751706,0.12069107628108
0.0550485746152457,0.114487141323106
0.0598369098713103,0.145957492131849
0.0531891878271303,0.155444018713576
0.0506158160773625,0.107822751557915
0.0506412760111096,0.092154107029801
0.0557198957995746,0.142292212939501
0.0508440727452432,0.124869611120764
0.0481316178653785,0.12372498589608
0.0538090504024691,0.114690458570434
0.0495829722456784,0.123731604487124
0.0517880366960542,0.0959701064189185
0.051367751764273,0.119257700728103
0.0511107065569584,0.0899215373643784
0.0511662691873991,0.0815751810745047
0.0530624577423466,0.0910889363975619
0.0483087078209543,0.0987920345832108
0.0499000396241021,0.111888019938144
0.0568159943494091,0.0808885674723385
0.0481616469037025,0.118797663546033
0.0513120315154297,0.0940390550525186
0.0494586099186831,0.059109326388503
0.0432237473646689,0.105717398228159
0.0436711268969239,0.087262736755705
0.051290356222895,0.167327815687128
0.0608921520185765,0.14768419322896
0.0531063826053297,0.115507304804828
0.0472093667744195,0.116248985398303
0.0521654477398317,0.093125232948378
0.0524494625951907,0.14974922987972
0.0515878512150531,0.118556580767553
0.051588570307577,0.0646735786886526
0.0538550803523424,0.115834987717897
0.059787769534653,0.104930281287805
0.0543541056989708,0.114622546729077
0.0495173226196786,0.082961743596823
0.062836074958167,0.123929275570068
0.0490290365308413,0.120477400381315
0.0491118825221686,0.0968948276757329
0.0514553321775511,0.10912177456159
0.0531382323210359,0.102728193846757
0.0547738267959375,0.132381301336351
0.0523764173735285,0.125117697995424
0.0506052180115485,0.0879212782428155
0.055970664877378,0.151248112016775
0.0538921412058522,0.095225583516387
0.0494629171798188,0.110580651826411
0.0516219396886721,0.0732025446216896
0.0538868916815199,0.103083061886936
0.0470103469667446,0.103380956840475
0.0556712562397931,0.101298089462059
0.0453601411790907,0.0920306259222215
0.0562997773012556,0.0922931803556911
0.0525277569031874,0.0777599233085885
0.0559045906050718,0.128762775799528
0.0416323253711678,0.116154888194198
0.0517277671094611,0.147125724454705
0.0443887895898959,0.0925048152504175
0.0429387712858254,0.119785678344342
0.0596768943179863,0.151627378607414
0.0533924075345332,0.123149197149998
0.054672854727878,0.125552544087316
0.0434999351997107,0.0770367934926776
0.0558525482747948,0.133057837276704
0.0472391191155214,0.0964638826542365
0.0414206541137679,0.100165833615453
0.0541084191876059,0.121432871266763
0.0621960953105218,0.151501243010362
0.053494922089103,0.12681825278259
0.0539517681884585,0.126974134742536
0.0490624257262705,0.10540069277462
0.0529624616064532,0.10565590586112
0.0507187936425801,0.100933918140646
0.0482530072372198,0.123738968151912
0.0486097289842413,0.0942326821570978
0.0522157980223645,0.0971082030803385
0.061405238337326,0.121458188421227
0.0517941190003237,0.102587584141541
0.0542064280128593,0.114963499625155
0.0511370086092534,0.137889206271503
0.0515116194629477,0.0503520549004587
0.0513908617477577,0.123620311799611
0.0461111402209808,0.112083390506351
0.0599349608166355,0.131234260596841
0.0500746751225911,0.128033739964263
0.048589484598119,0.112753728127013
0.03601310156439,0.0979560429521014
0.0476258771461205,0.13486250634878
0.0529630012490171,0.117701242695163
0.0572277207726004,0.124050119498454
0.0508091956839132,0.132389038759474
0.0569041683580664,0.133996114086401
0.0518534997593636,0.12818523323616
0.0497646483813474,0.0981252384381684
0.0504622300112031,0.120154749550403
0.0483564601545543,0.0989018545033148
0.0491359094620068,0.0866637466244681
0.0590506498303735,0.129895137693064
0.0539333089078488,0.0955314389179433
0.0411934713731993,0.104861069095347
0.0507868738388407,0.100062984191881
0.0631312886235013,0.120118552271026
0.049366921738962,0.107103703002401
0.0627799110156784,0.129633724075887
0.0565380408465791,0.124011395092413
0.0474135992262705,0.106003403844877
0.0551977416274433,0.110808270243846
0.0400455814811967,0.0910557126588054
0.0566513153695602,0.113956996091278
0.0637864422196688,0.156432416231669
0.0517011257118558,0.0927227934562411
0.0545361581492741,0.119138912969259
0.0607925741967441,0.129934478586428
0.0559894104118429,0.143642191555253
0.0520496995599546,0.100536460651677
0.0518876004851836,0.0925965726306319
0.0529378344896474,0.0924543368817573
0.045296190162062,0.081152882974389
0.0500495038894567,0.134006824609793
0.0498322914922675,0.117312654111204
0.0443681808517195,0.151001651776161
0.0619075128789654,0.138945997052755
0.0566703160300237,0.102873647897946
0.0543413567367095,0.13122646326609
0.0528844185674289,0.14362358763945
0.0463967627662338,0.116833178867585
0.057028239379292,0.115972224115437
0.0536452530704795,0.123383834476101
0.0482994379073568,0.105690433190417
0.0590209550497078,0.10343074999682
0.0435859874257329,0.0924952712094885
0.0496865459886382,0.111762050417826
0.0529864360115683,0.11910111214254
0.0441296554135384,0.0751024464247205
0.0485193291053071,0.0952428052234347
0.0465837807034967,0.144461187352049
0.051439550959277,0.111123258942678
0.0546869146380211,0.0697566178902838
0.0526613225591131,0.116681688526642
0.0578057890675781,0.113260776593796
0.0462955827290983,0.112685781166899
0.0447253195653617,0.137840302688977
0.0518934505239519,0.0915356071119611
0.0498100490805089,0.119584383526313
0.0592211454666041,0.103400505917103
0.0511832423101306,0.113012722397855
0.0454362699881154,0.117141196461314
0.0412385773115615,0.0929331751983271
0.0544326035182351,0.101816213917057
0.0524163541106944,0.107321325612231
0.0498977533341279,0.12759007217083
0.0439402479225961,0.102898828259115
0.0477414672512009,0.119335869277643
0.0446706008687707,0.06857735746455
0.0493277420430155,0.119234211759744
0.0560293003520522,0.116277309603856
0.0486734652586632,0.0881691922513283
0.0600052032752963,0.119153902821356
0.0513554495527742,0.130288051139014
0.0521773486856851,0.121584804963298
0.0593656083975379,0.120396561261701
0.056046294267921,0.0867000685281463
0.0443946237293388,0.0942508634464349
0.0495016870370356,0.120785013982337
0.06155911908854,0.102996885860224
0.0553223256357777,0.14753954593735
0.0424061641325798,0.108673190183303
0.0554950626629329,0.110648479602711
0.0427608180227209,0.0897327886925227
0.0550830722139377,0.11878939878393
0.0521204783588049,0.109446225268951
0.0556079182767462,0.132701503405096
0.048266374070416,0.112696080783677
0.0458639832912145,0.116586812251977
0.046977800857645,0.107254907124076
0.0520228377507422,0.108021200697001
0.0548019847186802,0.111521288289776
0.0529026754965374,0.0978616636762392
0.0548663860708257,0.11504511150676
0.0446491767029869,0.0869761004375933
0.0545744226136982,0.131408117703084
0.0434442600321747,0.110404383883149
0.0444888934903166,0.0772220127813593
0.0535767098472912,0.103977464852205
0.0453289099089486,0.0852587720029241
0.0384378461351053,0.116416615223091
0.0537731982279407,0.155685010438702
0.032959945390888,0.120504307318345
0.0521954207096932,0.112555928279282
0.0480348412628684,0.142938896084678
0.060336462788691,0.141819493678471
0.0461974900648265,0.104406577929819
0.0532116475935868,0.108716183281806
0.0550150582772823,0.154622417874104
0.0414193579251847,0.128960520362127
0.0482674310558961,0.118645886315869
0.0481635583412109,0.132816079210652
0.0584184804441737,0.0896738359398513
0.0473529912970159,0.130246594194764
0.0529437477430834,0.109985437266096
0.0511964392770279,0.0774638846473095
0.0503467232783292,0.100639167444947
0.053274750955176,0.124986298099247
0.0519062659672564,0.123557046719023
0.0571775296753232,0.147955165284976
0.0474745982861046,0.075444814153664
0.0534931448386153,0.0933840117265516
0.0532551572455128,0.112188267022784
0.0536308044028245,0.112480892943056
0.0546640136476237,0.128801954235579
0.0586854769972527,0.119646343452259
0.0468787549809859,0.145320605137277
0.046790777937873,0.0933794356588067
0.0631377814411712,0.134675411552462
0.048114651620177,0.112816587191053
0.0448651975152547,0.111431625373534
0.045984027065855,0.10009700221699
0.0583317768860984,0.135752746250165
0.053278661190782,0.122380197696344
0.0530876808289519,0.109308282702714
0.0396461150383208,0.0932997721609565
0.0506218826233491,0.090699532961215
0.0534973116787837,0.112153564010902
0.0645668832334361,0.144210551806452
0.0567289345956084,0.124174957658769
0.0510793024601741,0.131071272869526
0.0412178776152898,0.138044605154622
0.057740601997456,0.132829534039041
0.0571853373838537,0.154344712119045
0.0610875633352119,0.12678123517693
0.0619161512678947,0.140562803965128
0.0500659975258646,0.130180131668314
0.0530892357588132,0.12120316627474
0.0428384648913138,0.0849611554607823
0.0562894671553027,0.102735492964066
0.0559984128456369,0.130967296104792
0.0490883128759718,0.0737320921909161
0.0513584390293724,0.109849691490479
0.0567704698736151,0.117729411256307
0.0559924064306727,0.121358767068781
0.0485539489044248,0.118398996243941
0.0568390661447112,0.129628325961531
0.0531704625134323,0.106675285471866
0.0533380934785593,0.0908415556549456
0.0427011807642636,0.127698969830879
0.0563764396612654,0.134627339445045
0.0487902312370583,0.127720111939155
0.0575575943378348,0.153836803900026
0.0493739697002595,0.102899628978129
0.0506104954377247,0.125847292438814
0.0523350130546557,0.166948643519773
0.042404947840456,0.125489210678911
0.0360436924146942,0.0965983025535214
0.0436581702693638,0.0938769850758563
0.0473863938009977,0.114959721985582
0.0487787951238228,0.0781007452089119
0.0464256816047764,0.124799323180595
0.0509542554538443,0.0850723893707584
0.0468640201348464,0.103201057796611
0.049573114996636,0.101998056562943
0.0487905538171716,0.121362242268358
0.0511162794833124,0.116680117137623
0.0544065460608484,0.142299019455748
